R,t,algo
0.4586937838,0.0163406461,p4p
0.4772491937,0.0160367231,p4p
0.5248714911,0.0060265934,p4p
0.4267765647,0.0072385773,p4p
0.4304899842,0.0062360937,p4p
0.3535546461,0.0064171521,p4p
0.3829256843,0.0061626723,p4p
0.3364408192,0.0059547351,p4p
0.4533479716,0.0055951089,p4p
0.4518806399,0.0110528290,p4p
0.3579263142,0.0147503726,p4p
0.4486464895,0.0164340262,p4p
0.4615786762,0.0163449463,p4p
0.4671048976,0.0166094067,p4p
0.3940490485,0.0086468712,p4p
0.0793634452,0.0014156448,real
0.1015054136,0.0011321105,real
0.6240171521,0.0626191357,real
0.8007211509,0.0294498985,real
0.3625920259,0.0352359347,real
0.1081045016,0.0004859993,real
0.0515485449,0.0004160206,real
0.1541716569,0.0005097639,real
0.1203472230,0.0005984577,real
0.1714470804,0.0007083126,real
0.0397524977,0.0011563469,real
0.0639081755,0.0007105604,real
0.1230408550,0.0036336958,real
0.0399498096,0.0030383750,real
0.1090522417,0.0027434619,real
0.1576654899,0.0028539307,real
0.1972396836,0.0022999628,real
0.1948695189,0.0018303668,real
0.2127304765,0.0015348263,real
0.2415271921,0.0012648358,real
0.2351938744,0.0023146566,real
0.2727883146,0.0027672960,real
0.4500789190,0.0068263150,real
0.0026029524,0.0013968896,real
0.0908354152,0.0014364643,real
0.1004372785,0.0054220935,real
0.0251181531,0.0023290254,real
0.0397590426,0.0020833866,real
0.0571306453,0.0007493622,real
0.0232753703,0.0010809440,real
0.0428867562,0.0010824748,real
0.0950244587,0.0026409045,real
0.0888195015,0.0022431808,real
0.1006307860,0.0015824803,real
0.0836196520,0.0048184425,real
0.0921943335,0.0048002354,real
0.1436203842,0.0049714330,real
0.0525884796,0.0051043309,real
17.0272965286,0.4685881612,p35p
18.5391042996,0.5890626812,p35p
19.9814358857,0.8493209747,p35p
20.3106119795,1.1582829794,p35p
10.0138523642,3.7085943581,p35p
3.9561638392,4.0242796904,p35p
4.3048700623,4.0720309649,p35p
0.0469989409,0.0055578645,p4p
0.0380862039,0.0094171224,p4p
1.6079972082,0.5378552972,p4p
2.0928905353,0.2500471253,p4p
0.3715639069,0.2490164124,p4p
0.0635271682,0.0165909257,p4p
0.0951537402,0.0172007116,p4p
0.0388599560,0.0168700727,p4p
0.0572992849,0.0166825694,p4p
0.0859987692,0.0163236280,p4p
0.1093665519,0.0133076067,p4p
0.0246022969,0.0131102475,p4p
0.0282171232,0.0129659152,p4p
0.0294015468,0.0132127951,p4p
0.0607742158,0.0127863407,p4p
0.0893212743,0.0121666444,p4p
0.0130550338,0.0118736643,p4p
0.0798723283,0.0110925440,p4p
0.0496851372,0.0199256129,p4p
0.0657980850,0.0187014508,p4p
0.0244977459,0.0196487420,p4p
0.0644182471,0.0174239843,p4p
0.1364560299,0.0160083361,p4p
0.0593903187,0.0143574738,p4p
0.0981800549,0.0129500369,p4p
0.0826809874,0.0124398485,p4p
0.1016545977,0.0099973350,p4p
0.1528509412,0.0092246103,p4p
0.1828723697,0.0167198120,p4p
0.1181284687,0.0146012149,p4p
0.0343992624,0.0137825821,p4p
0.0639146821,0.0058116199,p4p
0.2157217884,0.0065205287,p4p
0.1471910895,0.0143562816,p4p
0.0964132356,0.0196642774,p4p
0.0815624592,0.0219828280,p4p
0.1939091519,0.0143904590,p4p
0.1717208612,0.0122998354,p4p
0.1946323902,0.0108328679,p4p
0.1778389374,0.0104080154,p4p
0.0885088303,0.0071985571,p4p
0.0161862450,0.0036763970,p4p
0.0953095120,0.0028836528,p4p
0.0451061036,0.0083452176,p4p
0.7861785220,0.5451912069,real
0.8003230262,0.4893248541,real
2.4394015452,1.3517912664,real
1.2619739860,1.1720201726,real
1.1867563130,1.1064678964,real
0.7923292640,0.2765664110,real
0.7997455702,0.2417329978,real
0.7959043282,0.2055507503,real
0.8068273915,0.1844445174,real
0.8232745527,0.1795525888,real
0.7580357974,0.1598715006,real
0.7309120529,0.1457554448,real
0.7025311941,0.0893906126,real
0.6796975213,0.0848383805,real
0.6718117083,0.0943940934,real
0.6280447789,0.1133360717,real
0.5531376750,0.1270593857,real
0.4188450452,0.1350033973,real
0.4298293247,0.1416844383,real
0.4237882020,0.1506744280,real
0.4169633976,0.1594843633,real
0.4392143426,0.1691065719,real
0.3977830372,0.1821126301,real
0.3918559639,0.1954379448,real
0.3514432452,0.2064111525,real
0.3576295444,0.2171211470,real
0.3343321396,0.2271266415,real
0.2417178074,0.2231395782,real
0.1942362215,0.2238299873,real
0.1915648247,0.2264427553,real
0.1779789772,0.1851316160,real
20.2018563851,8.4544600310,real
2.0021720790,3.3823025910,real
0.2110954082,0.2032327860,real
0.2169292623,0.2052736302,real
0.5856986392,0.3222537766,real
0.6457853020,0.3563319405,real
0.6724490262,0.3870010063,real
0.6946303650,0.4000799641,real
0.3495456513,0.2326883317,real
0.3100658908,0.2524421803,real
0.3158291231,0.2635325542,real
0.3411092597,0.2256641007,real
0.1139294843,0.0427150308,p35p
0.0664988683,0.0301505490,p35p
51.6591153033,1.7885985300,p35p
20.5645768185,0.8666271042,p35p
31.0316258567,0.9387138175,p35p
0.0920908676,0.0196894084,p35p
0.1698446496,0.0538964838,p35p
0.1453267864,0.0381112873,p35p
0.1418961835,0.0410471399,p35p
0.0604247904,0.0354477754,p35p
0.1042027135,0.0465261784,p35p
0.0570776691,0.0354076683,p35p
0.0444683382,0.0350576704,p35p
0.0164359743,0.0435922617,p35p
0.0369241390,0.0595321909,p35p
0.1407795477,0.0748584193,p35p
0.1272222227,0.0479015858,p35p
0.1040228559,0.0278588579,p35p
0.1242206015,0.0342708111,p35p
0.0112577707,0.0595172371,p35p
0.1405469818,0.0301719677,p35p
0.1728132105,0.0485582275,p35p
0.2377377814,0.0669274441,p35p
0.0831126953,0.0087296756,p35p
0.1833002714,0.0223111704,p35p
0.1347726797,0.0907636389,p35p
0.0281821567,0.0491057806,p35p
0.1090009686,0.0333319992,p35p
0.0983790246,0.0112850112,p35p
0.0872548403,0.0640702767,p35p
0.1392680578,0.0657765161,p35p
0.0923542594,0.0663916326,p35p
0.1175870321,0.0680955731,p35p
0.1426620545,0.0676616122,p35p
0.0496574067,0.0722190066,p35p
0.1032385298,0.0394062137,p35p
0.0519244909,0.0326147541,p35p
0.0434273777,0.0369489717,p35p
0.0389267368,0.0706627987,p35p
0.1406278251,0.0097099570,p4p
0.0284111835,0.0066289321,p4p
51.6503741654,0.4250789500,p4p
20.5639121113,0.2056137931,p4p
31.0262754946,0.2228171142,p4p
0.1092657940,0.0048358486,p4p
0.1652465845,0.0131200296,p4p
0.1311675066,0.0089264018,p4p
0.1544120733,0.0095584338,p4p
0.0539193184,0.0081200168,p4p
0.1028883372,0.0105236675,p4p
0.0575032486,0.0084764933,p4p
0.0527733171,0.0082420096,p4p
0.0146940794,0.0100803874,p4p
0.0434728270,0.0137587466,p4p
0.1495048772,0.0176435001,p4p
0.1437231845,0.0109776540,p4p
0.1218440436,0.0066196981,p4p
0.1343627024,0.0077192145,p4p
0.0570339160,0.0136041098,p4p
0.1252476177,0.0074366313,p4p
0.1547238700,0.0119104630,p4p
0.1464331520,0.0168075980,p4p
0.0908337266,0.0026155890,p4p
0.1034820102,0.0065652307,p4p
0.1548550840,0.0219245640,p4p
0.0436311646,0.0117958406,p4p
0.1436773242,0.0077925678,p4p
0.1013808364,0.0030368399,p4p
0.2113751627,0.0160728172,p4p
0.0764913796,0.0155194896,p4p
0.1314429850,0.0159119117,p4p
0.0992827428,0.0160679249,p4p
0.0970322445,0.0164897060,p4p
0.1152047155,0.0163959017,p4p
0.0570556181,0.0175095224,p4p
0.1039760936,0.0099459011,p4p
0.0527236423,0.0082692147,p4p
0.0553845621,0.0090723407,p4p
0.0216794708,0.0164322125,p4p
13.1804397277,5.4857536734,real
22.0956380601,3.1199367663,real
14.5158209810,2.8191453390,real
16.2262117148,1.8011466949,real
9.5275769789,5.6037155550,real
13.0172889551,4.5137893212,real
0.0868167697,0.0196795535,p35p
0.0820426629,0.0201675131,p35p
0.0947624181,0.0102285857,p35p
0.0557648288,0.0040258041,p35p
0.0613796194,0.0030946366,p35p
0.0533738802,0.0036270278,p35p
0.0450777414,0.0042039180,p35p
0.0257685626,0.0050856945,p35p
0.0543031559,0.0071827975,p35p
0.0522978761,0.0074515825,p35p
0.0664512697,0.0071842519,p35p
0.0530096567,0.0076585078,p35p
0.0954188193,0.0074144042,p35p
0.0864824044,0.0074305007,p35p
0.0402990143,0.0072859898,p35p
0.0589703596,0.0070266648,p35p
0.0815344627,0.0068353335,p35p
0.0796576949,0.0067326582,p35p
0.0700306215,0.0067526065,p35p
0.0582365812,0.0065256345,p35p
0.0375040933,0.0064341429,p35p
0.0571030357,0.0062754221,p35p
0.0720169992,0.0060524286,p35p
0.0658866489,0.0062185120,p35p
0.0290255407,0.0062616771,p35p
0.0479264239,0.0054836262,p35p
0.0748420242,0.0051534978,p35p
0.0551401842,0.0050783674,p35p
0.0680093945,0.0051858798,p35p
0.0241624465,0.0036572293,p35p
0.0267939946,0.0018250960,p35p
0.0179495993,0.0025622441,p35p
0.0595088059,0.0022433746,p35p
0.0600346465,0.0032068234,p35p
0.0549871325,0.0011089031,p35p
0.1032387329,0.0065929070,p35p
0.1123130253,0.0079163905,p35p
0.0270805310,0.0241930594,p35p
0.1265270495,0.0248295031,p35p
0.2326869290,0.0259402248,p35p
0.2203815399,0.0212725777,p35p
0.2274357649,0.0202108493,p35p
0.2744389307,0.0120244371,p35p
0.1496055117,0.0320600526,p35p
0.0895372466,0.0246315621,p35p
0.0796104836,0.0188272404,p35p
0.0885531425,0.0109329916,p35p
0.1067168360,0.0082110405,p35p
0.0543521367,0.0142858977,p35p
0.0893969489,0.0078910172,p35p
0.0899871371,0.0029673306,p35p
0.0596588625,0.0090747027,p35p
0.0941889678,0.0065691130,p35p
0.0837955331,0.0036388480,p35p
0.1113669481,0.0038084347,p35p
0.0288656806,0.0041235752,p35p
0.1075420273,0.0041016037,p35p
0.0667159834,0.0039564454,p35p
0.0745352021,0.0039474527,p35p
0.0940069718,0.0031065094,p35p
0.0728556274,0.0027789673,p35p
0.0386534837,0.0019705717,p35p
0.0815838606,0.0034357269,p35p
0.0530461119,0.0044580063,p35p
0.0437477875,0.0058908400,p35p
0.0272262788,0.0069079438,p35p
0.0927517281,0.0080109112,p35p
0.0472275672,0.0091908195,p35p
0.0445350470,0.0107441703,p35p
0.0980013128,0.0045740567,p35p
0.0750204142,0.0075591075,p35p
0.1686290547,0.0073889877,p35p
0.1172792943,0.0236127536,p35p
0.1461582854,0.0251980775,p35p
0.3143259784,0.0179455911,p35p
0.1692220077,0.0413184017,p35p
0.1286282546,0.0210099324,p4p
0.1219765239,0.0226200013,p4p
0.0357638017,0.0089249550,p4p
0.0325637924,0.0068724067,p4p
0.1108456058,0.0104792463,p4p
0.1160408610,0.0147563970,p4p
0.1106106790,0.0147559338,p4p
0.1051122439,0.0129203407,p4p
0.1130489102,0.0131776866,p4p
0.1093424433,0.0136193288,p4p
0.1124274132,0.0139278393,p4p
0.1027744316,0.0139680835,p4p
0.1278350771,0.0131943099,p4p
0.1216340423,0.0129133572,p4p
0.0914719316,0.0126337750,p4p
0.1003323032,0.0116736142,p4p
0.1144007840,0.0109616523,p4p
0.1105085452,0.0105668352,p4p
0.1041458826,0.0102867886,p4p
0.0956531156,0.0098963222,p4p
0.0824700604,0.0090974899,p4p
0.0917809044,0.0087448905,p4p
0.0973540136,0.0077421095,p4p
0.0956525711,0.0071276725,p4p
0.0582875708,0.0069039702,p4p
0.0792953399,0.0054766764,p4p
0.0997770916,0.0047038310,p4p
0.0879076373,0.0043938977,p4p
0.0989937763,0.0044108527,p4p
0.0630445648,0.0034014199,p4p
0.0017070034,0.0046021562,p4p
0.0233558183,0.0034339622,p4p
0.0683370213,0.0038235263,p4p
0.0940689916,0.0046106981,p4p
0.0642625103,0.0062430925,p4p
0.1005350209,0.0143268850,p4p
0.1549250365,0.0288323428,p4p
0.2910138096,0.0479143544,p4p
1.1424965293,0.1647372889,p4p
1.2653941110,0.1426223414,p4p
1.8662580703,0.2770015367,p4p
0.1151486616,0.0441980701,p4p
0.1186424386,0.0308981450,p4p
0.1022640231,0.0194820464,p4p
0.0136396330,0.0094082292,p4p
0.0978479056,0.0064790602,p4p
0.0851443090,0.0143492125,p4p
0.0208702443,0.0050820212,p4p
0.1144239282,0.0117673701,p4p
0.0256164170,0.0254098170,p4p
0.0395172069,0.0200617497,p4p
0.1184111664,0.0109251444,p4p
0.0030419851,0.0089254726,p4p
0.1079731302,0.0085410913,p4p
0.1541846658,0.0077961696,p4p
0.1280454540,0.0070280364,p4p
0.0722326645,0.0058737037,p4p
0.1410300881,0.0062818099,p4p
0.1066779394,0.0088508979,p4p
0.0687478637,0.0095485455,p4p
0.1125730284,0.0085595441,p4p
0.0538210746,0.0085879176,p4p
0.0614612730,0.0093083134,p4p
0.0825112832,0.0101747016,p4p
0.1211979048,0.0113107191,p4p
0.0639975632,0.0129277399,p4p
0.0908784155,0.0149105052,p4p
0.0361868977,0.0008708217,p4p
0.0632950635,0.0070794986,p4p
0.1444919588,0.0129548457,p4p
0.3508485021,0.0755495350,p4p
0.6126612134,0.1045369707,p4p
0.2911477059,0.0289244745,p4p
0.3211380584,0.0269472954,p4p
0.1279971842,0.0039961317,real
0.0282302683,0.0040976415,real
0.0630421529,0.0021023462,real
0.0430378965,0.0008168025,real
0.0645052733,0.0004897685,real
0.0515877175,0.0005788184,real
0.0425656571,0.0006923117,real
0.0237812031,0.0008515928,real
0.0509196873,0.0012547977,real
0.0496716020,0.0013162816,real
0.0641882192,0.0012601751,real
0.0508613641,0.0013532874,real
0.0945046985,0.0013105323,real
0.0857181797,0.0013204691,real
0.0379420526,0.0013062185,real
0.0576430172,0.0012586723,real
0.0802475273,0.0012275788,real
0.0784756831,0.0012159166,real
0.0686584381,0.0012285939,real
0.0565614159,0.0011945525,real
0.0354048486,0.0011805386,real
0.0554335813,0.0011599844,real
0.0709199037,0.0011201467,real
0.0643985565,0.0011591070,real
0.0311177311,0.0011834072,real
0.0458746985,0.0010357378,real
0.0741589550,0.0009819642,real
0.0496496427,0.0009851559,real
0.0662209601,0.0010253711,real
0.0274089744,0.0007102369,real
0.0189066983,0.0003666288,real
0.0259352344,0.0005005070,real
0.0540523349,0.0004535793,real
0.0573347877,0.0005708705,real
0.0560868634,0.0001752885,real
0.1022120143,0.0012991311,real
0.1025806077,0.0016253815,real
0.0772697245,0.0048750082,real
0.1370318141,0.0050023869,real
0.2310650146,0.0052287232,real
0.1973842167,0.0043621526,real
0.1878727340,0.0034978875,real
0.1296303483,0.0066893129,real
0.1239464566,0.0050429491,real
0.0560399032,0.0038566521,real
0.0895374118,0.0022228725,real
0.0994844497,0.0016603853,real
0.0345679971,0.0027389960,real
0.0787879477,0.0015946256,real
0.0856801824,0.0003901280,real
0.0424233313,0.0018208756,real
0.0928148737,0.0012431189,real
0.0849010730,0.0006119776,real
0.1119045557,0.0006572962,real
0.0341747929,0.0007135606,real
0.1056006569,0.0007158369,real
0.0639708258,0.0006950948,real
0.0769845246,0.0006988282,real
0.0922779356,0.0005428406,real
0.0719949265,0.0004752543,real
0.0409277215,0.0003223205,real
0.0806344021,0.0006028758,real
0.0545458258,0.0007997129,real
0.0457522600,0.0010725241,real
0.0238229726,0.0012656066,real
0.0918171903,0.0014759805,real
0.0488793711,0.0017044451,real
0.0420997528,0.0020028870,real
0.0920692314,0.0008411122,real
0.0699639629,0.0014361226,real
0.1767280619,0.0013209746,real
0.1370755957,0.0047613423,real
0.1219299723,0.0050713051,real
0.3271734268,0.0032739746,real
0.2986005415,0.0030420799,real
0.5027653569,0.0291395077,p35p
32.1276430090,1.4393994572,p35p
31.5598886078,1.4674952297,p35p
0.2036057990,0.0179304594,p35p
48.2754953417,0.0717793605,p35p
48.6898475708,0.0200758046,p35p
0.2486411783,0.0701830095,p35p
0.2716776798,0.0972098711,p35p
0.4037549274,0.0944638292,p35p
0.5343508565,0.0924931398,p35p
0.2889312771,0.0642006863,p35p
0.5513610196,0.0214716799,p35p
0.3082546448,0.0105877527,p35p
0.3163845375,0.0604627783,p35p
0.2128975985,0.0289752301,p35p
0.3091929071,0.0490599579,p35p
0.2602424904,0.0886623546,p35p
0.3661524025,0.1214620117,p35p
0.3349653727,0.1158967276,p35p
0.3359384095,0.0901545058,p35p
0.3351763403,0.0819539360,p35p
0.3384759075,0.0740088597,p35p
0.3013772361,0.0641252781,p35p
0.2796291611,0.0611136460,p35p
0.4032556284,0.0940046508,p35p
0.4869802207,0.0966521590,p35p
0.2354630265,0.0411159364,p35p
9.0760962100,1.0006007471,p35p
0.1870656228,0.0321170587,p35p
0.1939018596,0.0175373722,p35p
0.5389673626,0.0210672968,p4p
32.1691462390,1.4374181976,p4p
31.5220948804,1.4612914571,p4p
0.2481406968,0.0119318878,p4p
48.2482388328,0.0542721972,p4p
48.7302744016,0.0192459245,p4p
0.2886138819,0.0483695902,p4p
0.3462642578,0.0710167354,p4p
0.3971344720,0.1017212560,p4p
1.0447221726,0.2775672020,p4p
0.4615356761,0.0338213323,p4p
0.5850118972,0.0134535057,p4p
0.4418131721,0.0128509214,p4p
0.3732296180,0.0533917499,p4p
0.2741629607,0.0257645695,p4p
0.3473123512,0.0359268467,p4p
0.3847824873,0.0652942349,p4p
0.3901102380,0.1027313115,p4p
0.4129147279,0.0912775134,p4p
0.3737681596,0.0652745535,p4p
0.3736411821,0.0587498030,p4p
0.3742841749,0.0521857179,p4p
0.3313172800,0.0444375020,p4p
0.3230193152,0.0426904446,p4p
0.4201668250,0.0777892257,p4p
0.5142780559,0.0819779024,p4p
0.2748973070,0.0251227508,p4p
9.0351786813,0.9897063215,p4p
0.2320591971,0.0189994447,p4p
0.2444111690,0.0163248440,p4p
0.4115755607,0.0470327397,real
32.0899443315,1.4327858574,real
31.6268608888,1.4772737243,real
0.9205582891,0.1711124595,real
48.2369394172,0.0807202145,real
48.6993345157,0.0299347840,real
0.2564207872,0.0655634734,real
0.2407698502,0.0918082459,real
0.8843693690,0.1287903608,real
0.6817701306,0.1705954715,real
0.3224917824,0.0613385585,real
0.4610685477,0.0414767351,real
0.2692009946,0.0315876067,real
0.2503487957,0.0658768229,real
0.1897611876,0.0404033382,real
0.2795305176,0.0623577457,real
0.3198591991,0.0921937492,real
0.3203685723,0.1106442493,real
0.3053225419,0.1040163676,real
0.2933438498,0.0849894761,real
0.2876011761,0.0782142252,real
0.2973366804,0.0711574385,real
0.2765017942,0.0644452507,real
0.2616434498,0.0555572837,real
0.3824814491,0.0850859326,real
0.4552956356,0.0861389324,real
0.2367614072,0.0416760722,real
9.1597954759,0.9745736541,real
0.8153787262,0.5650571659,real
0.1918374768,0.0344912032,real
1.9185195874,0.9695440306,p35p
29.8218129549,1.3385294524,p35p
23.8037102522,0.8095251045,p35p
17.2876586817,0.6958305250,p35p
1.2094241945,1.1185815265,p35p
1.8675878391,1.1785451069,p35p
1.9185203838,1.1017383092,p35p
2.3738684672,1.0253169890,p35p
1.6064692028,1.1015647881,p35p
2.0076737253,1.0339206438,p35p
2.0122566575,1.0469897601,p35p
1.8778803368,1.1257075485,p35p
1.9772116288,0.9403649433,p35p
1.9807246651,0.7976194390,p35p
1.9867185681,0.7648315125,p35p
2.0150147198,0.7739404122,p35p
2.0632653927,0.9812228058,p35p
2.0773260381,0.9452696459,p35p
1.9974711601,0.5330199134,p35p
1.4276503096,0.0912895398,p4p
30.1572061627,0.2513608431,p4p
24.1179657793,0.1104581487,p4p
17.6054978687,0.0890913128,p4p
2.4851649333,0.0632139731,p4p
1.3600873859,0.1126101249,p4p
1.4122376729,0.1077605492,p4p
1.7082969957,0.1116330136,p4p
7.5720736463,0.6447568088,p4p
1.4416478412,0.0940205756,p4p
1.3922225235,0.0951147930,p4p
1.3647922164,0.1046705823,p4p
1.5298874812,0.0800309578,p4p
1.4596703654,0.0662945861,p4p
1.4810435390,0.0657678444,p4p
1.5115084675,0.0704070453,p4p
1.5679354762,0.0826054512,p4p
1.5788101116,0.0785187632,p4p
1.5329137670,0.0383260521,p4p
0.0618872839,0.0156888174,real
76.4840904594,0.4960266391,real
31.5704906716,0.2439111678,real
25.5383578676,0.2298776620,real
19.0272289546,0.1845822624,real
0.2860219201,0.0405261229,real
0.1650297699,0.0194853012,real
0.1100645845,0.0086313416,real
0.3533131023,0.0212971481,real
0.4379929284,0.0269261772,real
0.0791015004,0.0093398151,real
0.1803149699,0.0104502034,real
0.1035957348,0.0208628857,real
0.0439455673,0.0242467139,real
0.0124293464,0.0043679072,real
0.0647980594,0.0117424704,real
0.0590658602,0.0209628116,real
0.1150474845,0.0429938756,real
0.1280950123,0.0494917452,real
0.1091500567,0.0259056831,real
2.3027647118,31.2661680944,p35p
2.2643815096,31.0540219487,p35p
56.2426201988,30.4761835901,p35p
2.2759413815,31.3058866442,p35p
2.1450055244,30.3996095162,p35p
2.0939066320,29.6840497376,p35p
2.1508008968,30.1107505986,p35p
2.2705931524,31.2009782609,p35p
2.2072237399,30.9045569075,p35p
2.1182449702,30.6707092986,p35p
2.3032475951,31.8287752276,p4p
2.2654416303,31.6133444225,p4p
56.2390437167,31.0302144699,p4p
2.2666286830,31.8699491631,p4p
2.1397953678,30.9481415857,p4p
2.0917012953,30.2203828257,p4p
2.1538632431,30.6547011984,p4p
2.2736115315,31.7623139182,p4p
2.2118526442,31.4614506436,p4p
2.1202701830,31.2239912247,p4p
1.4498929974,0.0457959058,real
1.4318368081,0.0405693834,real
45.4625172432,0.2928545135,real
56.6362452041,0.1158599460,real
1.5393041793,0.0396186595,real
1.3448583822,0.0301333875,real
1.3492007752,0.0278080039,real
1.4110336658,0.0466912567,real
1.3860579704,0.0377025115,real
1.3052828467,0.0340204943,real
0.0630554426,0.0058843087,p35p
0.1032847022,0.0081085015,p35p
0.0722144865,0.0090695843,p35p
17.2729316347,0.3970736387,p35p
17.1989657371,0.3756383133,p35p
0.0719028733,0.0112914002,p35p
0.0496699028,0.0060900138,p35p
0.0894463472,0.0051482889,p35p
0.0898748345,0.0047602154,p35p
0.0721766615,0.0061204805,p35p
0.1168597832,0.0066954709,p35p
0.0707226754,0.0074897675,p35p
0.0220982811,0.0085889578,p35p
0.0991611757,0.0086063286,p35p
0.0906398773,0.0133936069,p35p
0.1539715123,0.0040077578,p35p
0.1222361898,0.0043496556,p35p
0.1033095169,0.0056482315,p35p
0.1130804126,0.0077212803,p35p
0.0979799631,0.0082805964,p35p
0.1516624222,0.0072436725,p35p
0.0715008709,0.0072108521,p35p
0.1987587790,0.0074638749,p35p
0.1285976747,0.0065965530,p35p
0.1051556852,0.0086434442,p35p
0.1035674173,0.0164499236,p35p
0.0222778124,0.0102565743,p35p
0.1426276809,0.0071847267,p35p
0.1030731644,0.0120019472,p35p
0.1081600337,0.0128605941,p35p
0.1050137380,0.0150274567,p35p
0.0763633536,0.0152928207,p35p
0.1422303997,0.0137631082,p35p
0.0986983407,0.0092746274,p35p
0.1094505788,0.0103895750,p35p
7.4240655748,3.0404483317,p4p
8.8771977451,2.3093944360,p4p
10.8369965810,3.7100606878,p4p
13.5111982818,4.9146945370,p4p
11.2393986040,3.9223813149,p4p
26.4683981623,38.2238966570,real
10.4072549988,26.8194597848,real
12.0238022756,30.6373791473,real
11.0597567377,33.9913716042,real
10.4719077697,35.3983226185,real
10.0632697477,34.0355774596,real
5.8873423648,33.5915784437,real
5.8549137100,39.4956756931,real
34.5501727357,38.5979808399,real
20.9223787794,38.5234140908,real
15.6040248505,36.4606308521,real
50.1513502319,54.8178215146,real
8.3378964810,26.1071381182,real
0.2014756791,0.0675415266,p35p
21.7892081515,2.3285109647,p35p
10.8070438611,0.9697358027,p35p
6.8533140688,0.6765977769,p35p
4.7107030372,0.7560375493,p35p
0.0872307967,0.0444336538,p35p
0.1041452503,0.0511130792,p35p
0.0845430759,0.0609904744,p35p
0.1281514159,0.0688593175,p35p
0.1025252257,0.0636742144,p35p
0.1708234171,0.0757912602,p35p
0.2238067625,0.0839907693,p35p
0.2028064636,0.0895116224,p35p
0.2043180457,0.0741580780,p35p
0.1721322264,0.0553140459,p35p
0.1813742399,0.0452024590,p35p
0.2137356902,0.0455439332,p35p
0.1951969131,0.0495610959,p35p
0.1922506942,0.0391970069,p35p
0.1000543340,0.0443794664,p35p
0.0833411883,0.0496990796,p35p
0.1650858219,0.0495283192,p35p
0.1058810840,0.0407153712,p35p
0.1296603016,0.0304008675,p35p
0.0937381616,0.0215089963,p35p
0.0344029646,0.0437125641,p35p
0.1155892757,0.0421204070,p35p
0.0966924135,0.0420872282,p35p
0.1145758731,0.0256631367,p35p
0.1778264881,0.0287649166,p35p
0.1746612400,0.0339503160,p35p
0.1897153963,0.0674906505,p4p
21.8035037667,2.3293677305,p4p
10.7978111514,0.9695171819,p4p
6.8429434871,0.6763192635,p4p
4.7001998576,0.7556173800,p4p
0.0796353967,0.0448847946,p4p
0.1020780578,0.0515834607,p4p
0.0916721508,0.0613758976,p4p
0.1383387932,0.0691391096,p4p
0.1196338229,0.0641161040,p4p
0.1680960503,0.0758766641,p4p
0.2108342917,0.0839243460,p4p
0.2089413246,0.0899090837,p4p
0.1949427651,0.0742319987,p4p
0.1654386129,0.0551713074,p4p
0.1698002459,0.0450311348,p4p
0.2254939956,0.0453046725,p4p
0.1929064507,0.0494443113,p4p
0.1498296924,0.0353546667,p4p
0.0758092450,0.0469451841,p4p
0.0667739671,0.0478591419,p4p
0.0857831135,0.0465372490,p4p
0.0358341451,0.0393686079,p4p
0.0400121949,0.0309772669,p4p
