R,t,algo
0.0020117911,0.0214186575,p4p
0.0017656114,0.0429817379,p4p
0.0019565503,0.0414097769,p4p
0.0018918063,0.0425443076,p4p
0.0020351966,0.0260502642,p4p
0.0031015222,0.0278012239,p4p
0.0030524287,0.0329163783,p4p
0.0033758920,0.0674862855,real
0.3805671571,2.3294688535,real
0.1884472961,0.9694533943,real
0.1194136452,0.6762301922,real
0.0820143775,0.7555184109,real
0.0013789875,0.0449450421,real
0.0017876897,0.0516840699,real
0.0016209757,0.0615015588,real
0.0024441159,0.0692963189,real
0.0021276540,0.0641532831,real
0.0030920257,0.0758577801,real
0.0039118490,0.0839289267,real
0.0038974259,0.0899258136,real
0.0026085122,0.0742439808,real
0.0028902653,0.0550900089,real
0.0032637462,0.0449461867,real
0.0041526570,0.0451767911,real
0.0036465639,0.0493897591,real
0.0023817154,0.0355662420,real
0.0015397494,0.0469540937,real
0.0016786729,0.0477957712,real
0.0016445857,0.0464160108,real
0.0018864485,0.0393021007,real
0.0007489090,0.0309040098,real
0.0018332639,0.0215195881,real
0.0008297912,0.0433526026,real
0.0022391740,0.0412317488,real
0.0021713564,0.0422716708,real
0.0018633048,0.0259982933,real
0.0028989394,0.0272999652,real
0.0031358572,0.0324976884,real
